지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
경상북도 김천시,2023-02,7241,120417,1246395,574419.7,671975.2,232418968,63247370,169171598,합계
경상북도 안동시,2023-02,3601,79796,674278.1,291312.2,385701.7,100108374,36092748,64015626,합계
경상북도 구미시,2023-02,6025,148065,1332835,739038.6,593796.3,219137022,89995218,129141804,합계
경상북도 영주시,2023-02,7123,138543,1020171,378215.9,641955,210506572,53783676,156722896,합계
경상북도 영천시,2023-02,6134,106224,995462,368215.3,627246.6,169622240,44298451,125323789,합계
경상북도 상주시,2023-02,6896,98602,894710,276357.1,618352.8,225293353,37011583,188281770,합계
경상북도 문경시,2023-02,1892,33071,308875,109137.9,199737,63638204,12652030,50986174,합계
경상북도 경산시,2023-02,3769,70920,748701,368564.7,380136.2,133970270,44025362,89944908,합계
경상북도 의성군,2023-02,1642,7821,291321,58931.1,232389.8,38852163,5082286,33769877,합계
경상북도 청송군,2023-02,732,4137,128153,37664.1,90488.8,14610956,3387985,11222971,합계
경상북도 영양군,2023-02,691,3209,116364,34691.4,81672.5,13974470,3248922,10725548,합계
경상북도 영덕군,2023-02,1620,15538,268318,88406.9,179911,25586803,8000539,17586264,합계
경상북도 청도군,2023-02,1260,9211,187894,59194.6,128699.3,27313929,5875024,21438905,합계
경상북도 고령군,2023-02,164,643,38016,8997.2,29018.7,4767387,732268,4035119,합계
경상북도 성주군,2023-02,966,8702,205382,66106.2,139275.7,18462693,5876006,12586687,합계
경상북도 칠곡군,2023-02,197,3400,44434,18147.9,26286,7262970,1807581,5455389,합계
경상북도 예천군,2023-02,1256,10043,227702,55943.5,171758.4,30807863,4861950,25945913,합계
경상북도 봉화군,2023-02,1016,3061,165892,27952,137939.9,20016551,2420052,17596499,합계
경상북도 울진군,2023-02,1940,22934,380441,108602.4,271838.5,48297163,9470476,38826687,합계
경상북도 울릉군,2023-02,528,3919,43351,13906.5,29444.4,10790315,1863096,8927219,합계
경상남도 창원시,2023-02,62660,1197716,12074695.3,5709288.4,7131455.5,2114034468,696022855,1418011613,합계
경상남도 진주시,2023-02,31743,738700,6225341,3065050,3160290.9,1039501047,375030965,664470082,합계
경상남도 통영시,2023-02,12439,308457,2631230.7,1157875.6,1474759.3,423165866,146473548,276692318,합계
경상남도 사천시,2023-02,10277,223689,1897121,783244,1113876.9,356813888,89456540,267357348,합계
경상남도 김해시,2023-02,21926,482163,4218981,2117686.2,2101294.7,762237415,276782489,485454926,합계
경상남도 밀양시,2023-02,5031,79055,840394.9,296845,558647.9,149916888,33857479,116059409,합계
경상남도 거제시,2023-02,13704,349862,2918295,1495343.7,1422951.2,527149818,172326111,354823707,합계
경상남도 양산시,2023-02,16032,373392,3075531.1,1580472.1,1498763.8,587327491,191741204,395586287,합계
경상남도 의령군,2023-02,1036,5148,174053,45964.7,128088.2,16458141,3857161,12600980,합계
경상남도 함안군,2023-02,2902,26234,514551,173315.1,341235.8,75493255,16774225,58719030,합계
경상남도 창녕군,2023-02,2766,15470,451258,102622,348635.9,66763677,9801285,56962392,합계
경상남도 고성군,2023-02,2286,22567,394375,120936.6,273438.3,59818814,12508793,47310021,합계
경상남도 남해군,2023-02,2509,17391,398650,102921.9,295728,55312873,8848757,46464116,합계
경상남도 하동군,2023-02,1646,6358,317822,56649.5,261172.4,30741278,5209412,25531866,합계
경상남도 산청군,2023-02,851,6075,140581,57206.9,83374,13370453,5061179,8309274,합계
경상남도 함양군,2023-02,1851,11590,293069,56795,236273.9,41481450,5349283,36132167,합계
경상남도 거창군,2023-02,3750,58270,604192,192879.4,411312.5,94220095,21783775,72436320,합계
경상남도 합천군,2023-02,1713,7132,321595,71985.9,249609,34516419,6882590,27633829,합계
제주특별자치도,2023-02,35987,743615,7912159.4,4284879.9,3648541.1,1215850575,505432749,710417826,합계
서울특별시,2023-03,1044656,14666075,215103493.2,121007426.7,207793117.2,35356021831,15648223613,19707798218,합계
부산광역시,2023-03,151431,2949330,30715232.9,17009508.5,13765509.4,5310219428,2215231108,3094988320,합계
대구광역시,2023-03,82075,1383960,14820727.7,7469877.5,7357969.4,2611687967,987051539,1624636428,합계
인천광역시,2023-03,231974,3959734,46130169.4,25840055.6,21134617.3,7838243916,3330611102,4507632814,합계
광주광역시,2023-03,55015,1298581,12016394.2,7241939.9,5574334,1997107917,918401752,1078706165,합계
대전광역시,2023-03,47794,1170947,9807241,5923031.7,3884209.2,1659638644,814250123,845388521,합계
울산광역시,2023-03,128330,2283101,23691234.1,11908286.2,12773042.7,4135564550,1459368262,2676196288,합계
세종특별자치시,2023-03,3007,82465,1067067,545788.5,521278.4,136457701,53576132,82881569,합계
경기도 수원시,2023-03,27778,601977,6828329.5,4102798.8,2904874.1,1160253078,511931517,648321561,합계
경기도 성남시,2023-03,20069,381861,5006156.8,2679581.4,2368957.5,752003993,296822843,455181150,합계
경기도 의정부시,2023-03,8681,234837,2293268.4,1246243.8,1266785.1,384847838,159668746,225179092,합계
경기도 안양시,2023-03,12769,273959,2997415,1688373.7,1309041.2,514718777,211860187,302858590,합계
경기도 부천시,2023-03,19916,334397,4123038.7,1894858.2,6884451.7,652853966,267198185,385655781,합계
경기도 광명시,2023-03,4441,46464,920664.3,401670.1,525028.8,157906671,44710682,113195989,합계
경기도 평택시,2023-03,11533,314319,2582335.6,1426885.7,1232871.2,407360572,171598499,235762073,합계
경기도 동두천시,2023-03,3102,61518,633901.6,256524.4,599309.5,126129128,29804885,96324243,합계
경기도 안산시,2023-03,11612,301968,2887556,1603542.5,2179890.4,455238320,208508352,246729968,합계
경기도 고양시,2023-03,11142,230079,3200953.1,1982771.6,1314562.3,520776714,215838095,304938619,합계
경기도 과천시,2023-03,2073,48332,564427,330610.7,233816.2,88975140,38513594,50461546,합계
경기도 구리시,2023-03,4357,105357,1272759,734503.4,538255.5,188049921,81534428,106515493,합계
경기도 남양주시,2023-03,17421,340122,3954660.8,2230177.2,1748257.7,641717445,251815515,389901930,합계
경기도 오산시,2023-03,3441,60123,857358,494285,363072.9,136716839,57702646,79014193,합계
경기도 시흥시,2023-03,30279,448177,5558773,2728263.2,2830509.7,988949127,342235817,646713310,합계
경기도 군포시,2023-03,1193,25454,292652,165291.3,127360.6,48440960,19382120,29058840,합계
경기도 의왕시,2023-03,653,12307,140118,79864.7,60253.2,24427732,9423322,15004410,합계
경기도 하남시,2023-03,1197,24154,350353,189136.1,161216.8,49006652,20490348,28516304,합계
경기도 용인시,2023-03,34396,455826,7581362.5,3520034,6085795.9,1140052502,395691848,744360654,합계
경기도 파주시,2023-03,610,13069,182722,99801.8,82920.1,25723836,9843580,15880256,합계
경기도 이천시,2023-03,3987,94353,1084038.5,554455.2,675932.7,180421910,60060971,120360939,합계
경기도 안성시,2023-03,2154,37000,502219,233640.1,268578.8,78900165,23554976,55345189,합계
경기도 김포시,2023-03,3505,74603,985523.8,620424.2,512776.7,142967061,65583336,77383725,합계
경기도 화성시,2023-03,6083,94166,1830674,882804.8,947869.1,266736050,91901491,174834559,합계
경기도 광주시,2023-03,2790,44944,705550,390968.1,314581.8,101111837,38305644,62806193,합계
경기도 양주시,2023-03,1702,40215,447991,238331.7,209659.2,66371221,27225572,39145649,합계
경기도 포천시,2023-03,1406,26311,374702.2,167513.4,211722.5,51048027,17056658,33991369,합계
경기도 여주시,2023-03,1173,26014,280366,130186.8,150179.1,45984187,13730051,32254136,합계
경기도 연천군,2023-03,237,5494,78678,34181.4,44496.5,10497547,2784730,7712817,합계
경기도 가평군,2023-03,1089,20040,287264,126471.6,160792.3,38285246,11106428,27178818,합계
경기도 양평군,2023-03,601,13518,172725.7,68851.8,107070.1,21923190,6667345,15255845,합계
강원특별자치도 춘천시,2023-03,33331,819233,5391503.6,2593741.9,2799707,1113218369,401565306,711653063,합계
강원특별자치도 원주시,2023-03,37382,872244,6568036.5,3307968.7,3880339.2,1263227282,440405140,822822142,합계
강원특별자치도 강릉시,2023-03,21646,513817,3795378.2,1873855.3,1924833.6,707286795,255695037,451591758,합계
강원특별자치도 동해시,2023-03,10204,196291,1477531,664340.3,813190.6,329770803,78649007,251121796,합계
강원특별자치도 태백시,2023-03,3534,94915,796663,335827,460835.9,127101030,34075469,93025561,합계
강원특별자치도 속초시,2023-03,11344,262628,1824546.6,785531.7,1056268.2,353491872,106943379,246548493,합계
강원특별자치도 삼척시,2023-03,2728,89466,542529,244229.9,298299,107936605,29961491,77975114,합계
강원특별자치도 홍천군,2023-03,3276,41772,586384,148179.5,438204.4,120226635,14703695,105522940,합계
강원특별자치도 횡성군,2023-03,1221,16424,247004,82805.2,164198.7,44136188,7674245,36461943,합계
강원특별자치도 영월군,2023-03,2108,41041,420227,127794.9,292432,69916725,13280249,56636476,합계
강원특별자치도 평창군,2023-03,2680,21988,458302,163038.3,295263.6,48105671,12827007,35278664,합계
강원특별자치도 정선군,2023-03,4645,77494,1234669,492598.2,742070.7,161804448,36312281,125492167,합계
강원특별자치도 철원군,2023-03,2312,28233,405437,167209.5,238227.4,65926185,14259810,51666375,합계
강원특별자치도 화천군,2023-03,1263,16756,234786,93808.4,140977.5,39003680,7611891,31391789,합계
강원특별자치도 양구군,2023-03,992,14752,258160,116277.8,141882.1,26823471,8741956,18081515,합계
강원특별자치도 인제군,2023-03,1189,13616,244850,95629.7,149220.2,32819895,6810733,26009162,합계
강원특별자치도 고성군,2023-03,1577,15463,334923,124492.3,210430.6,57835505,10004020,47831485,합계
강원특별자치도 양양군,2023-03,2055,22535,328149,126614.2,201534.7,64826345,11066308,53760037,합계
충청북도 청주시,2023-03,87628,1745252,16360733.3,8706853.9,7817429,2812609293,1217783135,1594826158,합계
충청북도 충주시,2023-03,23424,520513,4189896,1837100.5,2352795.4,759068364,240700960,518367404,합계
충청북도 제천시,2023-03,10891,203428,1856935,667043.2,1189891.7,329946938,87999596,241947342,합계
충청북도 보은군,2023-03,1777,9326,293321,79427.2,213893.7,39873606,8355642,31517964,합계
충청북도 옥천군,2023-03,3565,53898,563014,186445.3,376568.6,116807617,22561948,94245669,합계
충청북도 영동군,2023-03,2896,38109,507160,161776.1,345383.8,90068438,16253141,73815297,합계
충청북도 증평군,2023-03,3022,38200,564731.9,178015.9,388357,98607163,19789476,78817687,합계
충청북도 진천군,2023-03,3313,67495,857132.8,352723.1,506102.8,119632951,34125718,85507233,합계
충청북도 괴산군,2023-03,1418,10588,307880,100553.9,207326,35436157,9512921,25923236,합계
충청북도 음성군,2023-03,5693,102879,1460937,588627.9,872309,211270328,53524282,157746046,합계
충청북도 단양군,2023-03,,,,,,,,,합계
충청남도 천안시,2023-03,22368,499687,4427477.8,2549917.9,1882782,719982046,348077462,371904584,합계
충청남도 공주시,2023-03,2120,34606,444786,169354.8,275431.1,73420301,17901356,55518945,합계
충청남도 보령시,2023-03,7613,133935,1262815,506087.8,756727.1,273822747,59305071,214517676,합계
충청남도 아산시,2023-03,7669,188354,2065988.1,1097103.7,1025935.2,314759556,117485016,197274540,합계
충청남도 서산시,2023-03,2755,76351,634768.8,296402.8,449086.1,129539238,37896172,91643066,합계
충청남도 논산시,2023-03,4410,64290,801150,319258.3,481891.6,131274525,35631131,95643394,합계
충청남도 계룡시,2023-03,1438,27276,326748,141164.2,185583.7,50186495,14055254,36131241,합계
충청남도 당진시,2023-03,2618,48343,665788,256127.1,409660.8,94376844,24949900,69426944,합계
충청남도 금산군,2023-03,,,,,,,,,합계
충청남도 부여군,2023-03,337,2940,64936,18547.7,46388.2,11568660,1883128,9685532,합계
충청남도 서천군,2023-03,402,4151,80720,21982.6,58737.3,11768640,2114834,9653806,합계
충청남도 청양군,2023-03,344,2032,66560,16999.4,49560.5,9431805,1791868,7639937,합계
충청남도 홍성군,2023-03,2769,54275,532854,217378,315475.9,97355702,23148317,74207385,합계
충청남도 예산군,2023-03,1465,24324,310613,107236.7,203376.2,53728016,10473998,43254018,합계
충청남도 태안군,2023-03,1560,17458,274993,82611.4,192381.5,51431234,8415789,43015445,합계
전북특별자치도 전주시,2023-03,62083,1498023,11378948.4,6053053.2,5810893.7,2090188211,919142169,1171046042,합계
전북특별자치도 군산시,2023-03,31467,706236,5583890.2,2645155.5,3024024.4,936620161,356495102,580125059,합계
전북특별자치도 익산시,2023-03,6082,146925,1176600,558394.7,620993.2,219146574,72813065,146333509,합계
전북특별자치도 정읍시,2023-03,11896,218274,1997774.3,740562.3,1346708.6,388899900,92416549,296483351,합계
전북특별자치도 남원시,2023-03,7177,126581,1144461,405476.1,738984.8,237894413,49470805,188423608,합계
전북특별자치도 김제시,2023-03,7822,111683,1239648.4,389616.7,873609.2,211911309,47377591,164533718,합계
전북특별자치도 완주군,2023-03,2838,36811,580280,240084.7,340195.2,90939032,26170181,64768851,합계
전북특별자치도 진안군,2023-03,860,6559,195396,52127.1,143268.8,21935310,5156630,16778680,합계
전북특별자치도 무주군,2023-03,1011,5965,172035,52776.3,119258.6,19455482,5112077,14343405,합계
전북특별자치도 장수군,2023-03,587,2355,132631,29423.9,103207,11764285,3043906,8720379,합계
전북특별자치도 임실군,2023-03,1078,6888,231485,82898.6,148586.3,24267438,7471091,16796347,합계
전북특별자치도 순창군,2023-03,1145,8011,220205,70267.6,149937.3,28913805,7368067,21545738,합계
전북특별자치도 고창군,2023-03,2957,35634,582179,193448.5,388730.4,80555078,19077431,61477647,합계
전북특별자치도 부안군,2023-03,3429,29649,579142.6,165467.3,454198.6,100108844,17575937,82532907,합계
전라남도 목포시,2023-03,32643,721790,5880636.5,2484462.6,3424262.3,1041510751,366984304,674526447,합계
전라남도 여수시,2023-03,32171,774013,6323214.1,3224010.3,3101503.6,1085493221,408264732,677228489,합계
전라남도 순천시,2023-03,9775,272413,2086633,1090054.5,996578.4,374577866,139721794,234856072,합계
전라남도 나주시,2023-03,4361,49525,939574,337577.1,601996.8,127770367,31542470,96227897,합계
전라남도 광양시,2023-03,8266,153261,1571374.5,709045.1,984662.8,303187487,79693358,223494129,합계
전라남도 담양군,2023-03,2024,13968,328962,98748.2,230213.7,52746072,9370603,43375469,합계
전라남도 곡성군,2023-03,223,685,48307,9246.3,39060.6,4373665,813758,3559907,합계
전라남도 구례군,2023-03,462,5120,90001,23518.9,66482,15152163,2188484,12963679,합계
전라남도 고흥군,2023-03,1664,11628,313519,74278.1,239240.8,40321929,6788014,33533915,합계
전라남도 보성군,2023-03,2129,15274,405010,117438,287571.9,39846708,9930942,29915766,합계
전라남도 화순군,2023-03,1726,28070,302777,112007.6,190769.3,62902417,13611099,49291318,합계
전라남도 장흥군,2023-03,1174,7333,223766,60870.1,162895.8,26915529,5351407,21564122,합계
전라남도 강진군,2023-03,1660,10960,344156,75025.3,269130.6,38169948,7432165,30737783,합계
전라남도 해남군,2023-03,4052,51888,853323,233468.9,619854,106840762,23041470,83799292,합계
전라남도 영암군,2023-03,1952,14969,381216,121655.8,259560.1,33443687,11701741,21741946,합계
전라남도 무안군,2023-03,3545,52742,796515,300726.1,495788.8,105669174,31803302,73865872,합계
전라남도 함평군,2023-03,538,1842,98053,17020.8,81032.1,10895959,1583093,9312866,합계
