"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-02-26","충주시","1750613","463572","39345","29868"
"2023-02-27","충주시","1359924","273199","26018","9183"
"2023-02-28","충주시","1582084","386263","28803","14561"
"2023-03-01","충주시","2007696","555863","31130","24113"
"2023-03-02","충주시","1376336","298319","23393","8678"
"2023-03-03","충주시","1404473","285404","30053","5983"
"2023-03-04","충주시","1986294","504497","36527","37273"
"2023-03-05","충주시","1638609","383432","29909","28309"
"2023-03-06","충주시","1314579","231036","29928","5952"
"2023-03-07","충주시","1366596","278418","18660","11846"
"2023-03-08","충주시","1430731","333576","24231","7214"
"2023-03-09","충주시","1413261","281285","19805","5698"
"2023-03-10","충주시","1543716","343967","27180","11935"
"2023-03-11","충주시","2150916","602305","40020","40822"
"2023-03-12","충주시","1343551","376240","29373","21192"
"2023-03-13","충주시","1279416","241474","21130","7025"
"2023-03-14","충주시","1459749","340355","29963","7148"
"2023-03-15","충주시","1407861","315064","15878","8685"
"2023-03-16","충주시","1485623","319716","28509","8164"
"2023-03-17","충주시","1627485","358497","24803","6002"
"2023-03-18","충주시","2125556","566264","72014","35140"
"2023-03-19","충주시","1771123","420489","45478","35364"
"2023-03-20","충주시","1369304","273699","26741","5005"
"2023-03-21","충주시","1454012","313765","18878","7157"
"2023-03-22","충주시","1488516","332961","21349","7971"
"2023-03-23","충주시","1319410","313701","23544","4426"
"2023-03-24","충주시","1518655","322732","21426","5503"
"2023-03-25","충주시","2021341","518144","40729","30096"
"2023-03-26","충주시","1904439","495300","38781","34940"
"2023-03-27","충주시","1448432","268108","21890","6939"
"2023-03-28","충주시","1551265","326385","23457","6709"
"2023-03-29","충주시","1450768","334561","22243","6326"
"2023-03-30","충주시","1445248","311113","31263","8587"
"2023-03-31","충주시","1723892","367191","34714","9370"
"2023-04-01","충주시","2375535","684120","47561","32581"
"2023-04-02","충주시","2060855","597824","35331","32086"
"2023-04-03","충주시","1437295","299606","29833","7655"
"2023-04-04","충주시","1320378","315834","20384","7599"
"2023-04-05","충주시","1021171","298039","18329","6384"
"2023-04-06","충주시","1389412","298499","24948","6335"
"2023-04-07","충주시","1694082","379023","36357","7532"
"2023-04-08","충주시","2254112","632171","48269","29147"
"2023-04-09","충주시","1845598","451863","33962","24409"
"2023-04-10","충주시","1428794","300198","27421","5042"
"2023-04-11","충주시","1292478","280312","19715","6650"
"2023-04-12","충주시","1520252","317260","22821","8074"
"2023-04-13","충주시","1509338","328619","20735","6841"
"2023-04-14","충주시","1706878","357999","29338","7104"
"2023-04-15","충주시","2202288","601198","97847","28595"
"2023-04-16","충주시","1910870","471291","55914","25587"
"2023-04-17","충주시","1430002","298046","19321","5461"
"2023-04-18","충주시","1270827","268183","23395","6301"
"2023-04-19","충주시","1570727","326280","24213","7481"
"2023-04-20","충주시","1506220","266125","27096","5550"
"2023-04-21","충주시","1874244","357071","42394","7612"
"2023-04-22","충주시","2429964","639813","45836","42849"
"2023-04-23","충주시","1969214","477175","36285","26479"
"2023-04-24","충주시","1417348","258707","20832","5454"
"2023-04-25","충주시","1273169","303949","17850","6433"
"2023-04-26","충주시","1577894","332631","24025","9140"
"2023-04-27","충주시","1628236","325164","21096","8748"
"2023-04-28","충주시","1787312","353521","27528","11227"
"2023-04-29","충주시","2285625","607293","80446","29432"
"2023-04-30","충주시","2341787","644154","50461","52024"
"2023-05-01","충주시","1977221","434075","39147","20204"
"2023-05-02","충주시","1513739","306147","20671","10469"
"2023-05-03","충주시","1689857","345990","32209","8767"
"2023-05-04","충주시","1818242","385665","24919","20452"
"2023-05-05","충주시","2061419","657466","56720","46521"
"2023-05-06","충주시","2113323","717486","41694","43857"
"2023-05-07","충주시","2102025","574248","35689","26601"
"2023-05-08","충주시","1602811","342012","33080","5901"
"2023-05-09","충주시","1416666","299731","26048","7308"
"2023-05-10","충주시","1496257","322922","25019","8083"
"2023-05-11","충주시","1601402","366222","32596","8863"
"2023-05-12","충주시","1732214","356822","25628","9425"
"2023-05-13","충주시","2392977","585872","72255","34992"
"2023-05-14","충주시","1914151","499809","43867","29882"
"2023-05-15","충주시","1507512","269853","23618","3259"
"2023-05-16","충주시","1516990","313052","16774","8276"
"2023-05-17","충주시","1562155","324828","28271","14242"
"2023-05-18","충주시","1496724","327045","33385","6362"
"2023-05-19","충주시","1623214","324472","28548","8721"
"2023-05-20","충주시","2229565","588853","58602","32568"
"2023-05-21","충주시","1964428","465463","57289","32474"
"2023-05-22","충주시","1386673","286392","25871","8698"
"2023-05-23","충주시","1500951","336764","18804","9145"
"2023-05-24","충주시","1465234","358957","30741","8692"
"2023-05-25","충주시","1540309","331342","26252","9078"
"2023-05-26","충주시","1759173","365107","26748","8214"
"2023-05-27","충주시","2285049","613508","53357","43542"
"2023-05-28","충주시","1750406","576041","50229","41873"
"2023-05-29","충주시","1550883","392533","25919","27824"
"2023-05-30","충주시","1314270","278392","18759","8272"
"2023-05-31","충주시","1504257","334117","25221","20445"
"2023-06-01","충주시","1519444","345553","22912","13488"
"2023-06-02","충주시","1567478","337814","20710","13654"
"2023-06-03","충주시","2350525","620389","44585","51502"
"2023-06-04","충주시","2132204","574471","39160","57219"
"2023-06-05","충주시","1833994","455265","37042","40172"
"2023-06-06","충주시","1829418","485171","26900","52407"
"2023-06-07","충주시","1395970","308420","28454","12546"
"2023-06-08","충주시","1511672","303433","19823","10016"
"2023-06-09","충주시","1599622","324021","20572","11437"
"2023-06-10","충주시","2191874","630867","51993","43051"
"2023-06-11","충주시","1795400","446542","33558","34982"
"2023-06-12","충주시","1323004","288561","22557","8448"
"2023-06-13","충주시","1465820","325945","25149","10867"
"2023-06-14","충주시","1592364","321565","28345","8754"
"2023-06-15","충주시","1566251","326507","30558","11049"
