"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-04-30","서구","501072","275900","22534","575"
"2023-05-01","서구","388954","186058","8259","137"
"2023-05-02","서구","327467","141874","7998","61"
"2023-05-03","서구","330432","165651","9578","66"
"2023-05-04","서구","353046","153149","15365","18667"
"2023-05-05","서구","387032","214647","26555","147"
"2023-05-06","서구","472684","279780","12505","2878"
"2023-05-07","서구","324953","198335","11645","1609"
"2023-05-08","서구","370884","169027","6172","546"
"2023-05-09","서구","289894","128667","3880","138"
"2023-05-10","서구","386027","150146","65111","8670"
"2023-05-11","서구","311917","151109","7269","277"
"2023-05-12","서구","329449","160741","14894","31"
"2023-05-13","서구","458599","249817","23057","20"
"2023-05-14","서구","401351","187644","12171","196"
"2023-05-15","서구","307747","134515","5206","16186"
"2023-05-16","서구","311677","142461","4154","25"
"2023-05-17","서구","316367","146409","8612","0"
"2023-05-18","서구","292983","136671","7097","0"
"2023-05-19","서구","390140","155078","8237","196"
"2023-05-20","서구","440461","218513","19041","658"
"2023-05-21","서구","371612","201425","6901","0"
"2023-05-22","서구","422747","139315","9128","6278"
"2023-05-23","서구","500237","168551","3641","276"
"2023-05-24","서구","448848","153631","5324","98"
"2023-05-25","서구","556629","149942","7742","390"
"2023-05-26","서구","493182","175256","15742","982"
"2023-05-27","서구","561519","250696","47596","17797"
"2023-05-28","서구","447184","229224","17360","980"
"2023-05-29","서구","318772","125869","8179","226"
"2023-05-30","서구","383370","120865","5745","147"
"2023-05-31","서구","417885","165393","4325","1965"
"2023-06-01","서구","302061","147821","6847","490"
"2023-06-02","서구","380276","176465","18627","9799"
"2023-06-03","서구","508585","234172","34777","0"
"2023-06-04","서구","449176","245210","26114","422"
"2023-06-05","서구","458863","190722","11656","48"
"2023-06-06","서구","343715","175701","18495","115"
"2023-06-07","서구","367720","138185","6865","955"
"2023-06-08","서구","286151","137293","7985","0"
"2023-06-09","서구","306523","149363","7914","151"
"2023-06-10","서구","427406","228318","14685","22"
"2023-06-11","서구","345763","210800","6852","0"
"2023-06-12","서구","289006","123133","5607","143"
"2023-06-13","서구","301672","142474","8169","637"
"2023-06-14","서구","321495","162739","8380","0"
"2023-06-15","서구","314663","145848","10010","0"
"2023-06-16","서구","329145","148580","8773","30"
"2023-06-17","서구","429128","206880","16638","3321"
"2023-06-18","서구","348777","193107","9951","20"
"2023-06-19","서구","343898","133848","7011","4712"
"2023-06-20","서구","443761","164509","7897","367"
"2023-06-21","서구","379259","138938","13687","70"
"2023-06-22","서구","443623","149776","6374","0"
"2023-06-23","서구","452010","162628","10287","331"
"2023-06-24","서구","476125","228387","19678","137"
"2023-06-25","서구","316269","172638","13774","0"
"2023-06-26","서구","435329","127853","15972","4450"
"2023-06-27","서구","525650","159888","2972","4963"
"2023-06-28","서구","464033","144619","10337","153"
"2023-06-29","서구","478001","161655","6549","5157"
"2023-06-30","서구","465349","153994","18724","74"
"2023-07-01","서구","450437","233907","15160","213"
"2023-07-02","서구","339381","186290","25008","0"
"2023-07-03","서구","274013","118106","3194","5802"
"2023-07-04","서구","326278","165331","6768","401"
"2023-07-05","서구","355002","184184","5744","200"
"2023-07-06","서구","312374","153007","11995","50"
"2023-07-07","서구","294687","142658","25385","160"
"2023-07-08","서구","409072","233952","14839","968"
"2023-07-09","서구","324755","173082","16591","127"
"2023-07-10","서구","317899","141857","9874","13379"
"2023-07-11","서구","359968","132119","5601","100"
"2023-07-12","서구","285177","142511","8995","91"
"2023-07-13","서구","272365","129873","11646","5006"
"2023-07-14","서구","277582","144424","15823","27"
"2023-07-15","서구","372776","196921","15336","0"
"2023-07-16","서구","216609","126323","14740","0"
"2023-07-17","서구","341784","127154","5925","9091"
"2023-07-18","서구","297029","126734","8548","2393"
"2023-07-19","서구","383297","146790","8218","17720"
"2023-07-20","서구","450487","159260","11584","11021"
"2023-07-21","서구","557999","198570","9862","23"
"2023-07-22","서구","404635","206596","15922","524"
"2023-07-23","서구","309734","169986","10911","651"
"2023-07-24","서구","438614","126249","8658","14734"
"2023-07-25","서구","497997","144113","11754","80"
"2023-07-26","서구","525617","173658","20787","45"
"2023-07-27","서구","672519","167654","6385","5129"
"2023-07-28","서구","491244","196664","20968","45"
"2023-07-29","서구","537250","255023","36453","63"
"2023-07-30","서구","443473","239188","36979","79"
"2023-07-31","서구","497568","204084","14505","300"
"2023-08-01","서구","442188","213035","20293","129"
"2023-08-02","서구","433250","210889","28008","45"
"2023-08-03","서구","423741","206227","25537","99"
"2023-08-04","서구","435098","212301","21581","99"
"2023-08-05","서구","518984","279173","36278","0"
"2023-08-06","서구","365297","196610","21183","7583"
"2023-08-07","서구","320988","135881","18040","190"
"2023-08-08","서구","380814","169756","9745","305"
"2023-08-09","서구","382159","111612","8091","445"
"2023-08-10","서구","216291","119223","2689","0"
"2023-08-11","서구","347140","165576","10445","0"
"2023-08-12","서구","489555","241462","27148","451"
"2023-08-13","서구","454581","246866","30311","213"
"2023-08-14","서구","413203","192117","12184","142"
"2023-08-15","서구","365086","191293","7158","0"
"2023-08-16","서구","309749","137464","15466","2606"
"2023-08-17","서구","360952","176635","8665","167"
