"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2022-09-21","중구","18366882","3585442","378541","185502"
"2022-09-22","중구","19582664","3608323","624749","158346"
"2022-09-23","중구","22388091","4024041","887245","141478"
"2022-09-24","중구","23217525","3712033","1000412","76166"
"2022-09-25","중구","19490020","2575421","832167","58589"
"2022-09-26","중구","17472240","3156681","491866","155268"
"2022-09-27","중구","18403108","3559191","577100","107912"
"2022-09-28","중구","18921352","3555064","541373","148320"
"2022-09-29","중구","19254339","3678222","477102","120054"
"2022-09-30","중구","22582514","4161209","797872","176566"
"2022-10-01","중구","24372615","3906458","1422059","61568"
"2022-10-02","중구","19772797","2629087","947248","73679"
"2022-10-03","중구","16382881","1977027","1130175","59578"
"2022-10-04","중구","17477146","3093489","503525","95207"
"2022-10-05","중구","18861758","3644645","383426","149853"
"2022-10-06","중구","19815955","3621996","672847","188865"
"2022-10-07","중구","22540316","4196452","641283","178103"
"2022-10-08","중구","23266292","3623093","1238644","59813"
"2022-10-09","중구","18995032","2527080","1240669","67724"
"2022-10-10","중구","18219540","2316776","961213","59445"
"2022-10-11","중구","18419581","3237122","375818","237923"
"2022-10-12","중구","19427550","3544022","622220","185411"
"2022-10-13","중구","20262177","3832554","482118","108212"
"2022-10-14","중구","22630801","4149769","797718","132573"
"2022-10-15","중구","25388676","3851872","1205676","61028"
"2022-10-16","중구","21141422","2437317","859907","53536"
"2022-10-17","중구","18560327","3198883","535296","133282"
"2022-10-18","중구","18938006","3481001","445668","226989"
"2022-10-19","중구","19064376","3582811","462622","118037"
"2022-10-20","중구","19811093","3729021","483891","138296"
"2022-10-21","중구","22243416","4134232","657603","145529"
"2022-10-22","중구","24545652","3968994","1253530","58714"
"2022-10-23","중구","19806964","2658976","782899","51435"
"2022-10-24","중구","16558815","3141990","512813","119761"
"2022-10-25","중구","19399473","3819791","516962","114051"
"2022-10-26","중구","19542275","3793837","579477","159520"
"2022-10-27","중구","20377566","3894818","484185","236934"
"2022-10-28","중구","23556650","4354348","622753","230769"
"2022-10-29","중구","24950098","4065336","1399883","45047"
"2022-10-30","중구","19100161","2538128","1111240","37357"
"2022-10-31","중구","19089212","3299514","497561","216129"
"2022-11-01","중구","18801391","3494031","557965","157895"
"2022-11-02","중구","18476835","3544105","419388","193403"
"2022-11-03","중구","20139475","3662261","676906","195229"
"2022-11-04","중구","21427866","3976304","826270","95182"
"2022-11-05","중구","23671669","3669774","1469847","56357"
"2022-11-06","중구","19595279","2436678","1023890","60379"
"2022-11-07","중구","17281137","3041644","520240","135178"
"2022-11-08","중구","18243764","3412160","448914","73930"
"2022-11-09","중구","18449118","3562252","411452","82763"
"2022-11-10","중구","20148698","3682208","426064","115762"
"2022-11-11","중구","22675593","4171376","711118","119618"
"2022-11-12","중구","22960342","3472661","1726427","57984"
"2022-11-13","중구","18055824","2225368","811995","41693"
"2022-11-14","중구","18642443","3099761","492379","123830"
"2022-11-15","중구","19137824","3429693","458688","90795"
"2022-11-16","중구","19570540","3668596","416766","115169"
"2022-11-17","중구","20796620","3732600","445649","223232"
"2022-11-18","중구","22980481","4159072","831003","74842"
"2022-11-19","중구","25384683","3784332","1145292","53155"
"2022-11-20","중구","21941900","2471702","1170084","45571"
"2022-11-21","중구","18912159","3062586","535174","172656"
"2022-11-22","중구","19790838","3395595","790050","118534"
"2022-11-23","중구","19922718","3753905","543615","70343"
"2022-11-24","중구","18919718","3526801","482339","70740"
"2022-11-25","중구","22828161","4236247","743510","181884"
"2022-11-26","중구","23587085","3624973","1012229","59969"
"2022-11-27","중구","19488872","2397425","810269","53634"
"2022-11-28","중구","15914186","2774591","512117","102999"
"2022-11-29","중구","19834405","3605717","519564","185137"
"2022-11-30","중구","22437560","3582400","588315","294260"
"2022-12-01","중구","20408724","3666691","554179","179118"
"2022-12-02","중구","22962999","3975476","888119","239036"
"2022-12-03","중구","23621792","3618321","1163001","57702"
"2022-12-04","중구","20616715","2310996","1120417","64024"
"2022-12-05","중구","17884052","3008405","588442","267818"
"2022-12-06","중구","18686335","3344625","493548","140190"
"2022-12-07","중구","19394647","3766248","464840","129497"
"2022-12-08","중구","20621469","3895787","756728","123809"
"2022-12-09","중구","23884193","4506282","784281","122905"
"2022-12-10","중구","25373173","4235231","1651137","57582"
"2022-12-11","중구","20325455","2614576","1102132","66220"
"2022-12-12","중구","19290448","3259408","767021","130846"
"2022-12-13","중구","20230175","3660306","558732","109336"
"2022-12-14","중구","19003209","3627168","513517","99975"
"2022-12-15","중구","19170354","3842251","647181","145687"
"2022-12-16","중구","24168973","4671845","938088","114735"
"2022-12-17","중구","26113113","4423069","1194972","63122"
"2022-12-18","중구","21944454","2435414","1369646","72629"
"2022-12-19","중구","18856169","3477285","697379","100789"
"2022-12-20","중구","20768821","4029879","647014","196000"
"2022-12-21","중구","20368815","3973439","608219","84185"
"2022-12-22","중구","22307995","4339619","930109","160315"
"2022-12-23","중구","25194240","4330915","1068768","211459"
"2022-12-24","중구","26793604","4196090","1651595","84752"
"2022-12-25","중구","21698119","3221177","1269738","89321"
"2022-12-26","중구","19954069","3891158","718907","252752"
"2022-12-27","중구","21046031","4157299","700570","175321"
"2022-12-28","중구","20943481","4338494","639831","181674"
"2022-12-29","중구","22821739","4696620","823184","146591"
"2022-12-30","중구","24970368","5105607","1029462","201229"
"2022-12-31","중구","23120639","3321518","932289","77089"
"2023-01-01","중구","12058503","1963986","918663","54221"
"2023-01-02","중구","18195804","2896691","612259","147798"
"2023-01-03","중구","19389163","3267429","694952","292510"
"2023-01-04","중구","19341024","3356930","448231","104262"
"2023-01-05","중구","19488582","3657946","534804","250102"
"2023-01-06","중구","22183572","4027438","603754","194555"
"2023-01-07","중구","22035742","3306930","1146693","58320"
"2023-01-08","중구","18443459","2177235","883279","59354"
"2023-01-09","중구","17076149","3102786","568142","80444"
"2023-01-10","중구","19152242","3597039","522752","210616"
"2023-01-11","중구","19654171","3722928","548864","80850"
"2023-01-12","중구","20355734","3919502","572517","192948"
"2023-01-13","중구","21706526","4128802","668321","120755"
"2023-01-14","중구","24011928","3425204","1223306","69333"
"2023-01-15","중구","19401382","2191186","926445","54625"
"2023-01-16","중구","18916183","3249760","630150","151986"
"2023-01-17","중구","19695496","3669052","662093","157319"
"2023-01-18","중구","20276981","3854556","415621","186044"
"2023-01-19","중구","22653908","3872566","596600","234412"
"2023-01-20","중구","23152204","3798587","596038","144845"
"2023-01-21","중구","18154228","1669038","729600","37339"
"2023-01-22","중구","8356069","980693","678106","32195"
"2023-01-23","중구","14049611","1962457","777924","64510"
"2023-01-24","중구","15993039","1426203","857433","39197"
"2023-01-25","중구","17088571","2717038","627659","123719"
"2023-01-26","중구","17421302","3380130","698712","177164"
"2023-01-27","중구","20947692","4233566","686595","97146"
"2023-01-28","중구","22818067","3333883","852450","61301"
"2023-01-29","중구","18951448","2167272","1116442","53217"
"2023-01-30","중구","18369586","3364861","824187","236513"
"2023-01-31","중구","19598346","3835597","868513","281038"
"2023-02-01","중구","19091169","3560222","566618","159023"
"2023-02-02","중구","18822376","3576188","493684","275639"
"2023-02-03","중구","21243348","4019986","786760","227765"
"2023-02-04","중구","23513441","3394496","1070863","62521"
"2023-02-05","중구","18997767","2163120","838224","58849"
"2023-02-06","중구","17775069","3046513","504999","229523"
"2023-02-07","중구","18287292","3391030","480246","242373"
"2023-02-08","중구","18586895","3496947","601030","149868"
"2023-02-09","중구","19101601","3678638","591759","189867"
"2023-02-10","중구","22308866","4055750","750521","223553"
"2023-02-11","중구","24598991","3537582","1321876","70940"
"2023-02-12","중구","21312283","2324700","1372635","56320"
"2023-02-13","중구","17693239","3184152","533744","307257"
"2023-02-14","중구","19787202","3664410","451249","221801"
"2023-02-15","중구","19258785","3709383","506258","200443"
"2023-02-16","중구","19476188","3918037","507651","147764"
"2023-02-17","중구","23231598","4340819","854166","213919"
"2023-02-18","중구","23460844","3600199","990082","70405"
"2023-02-19","중구","19721209","2282799","817640","54992"
"2023-02-20","중구","17993619","3118496","750044","233695"
"2023-02-21","중구","18673492","3567050","388897","110033"
"2023-02-22","중구","19548616","3744869","528710","134708"
"2023-02-23","중구","19634150","3924210","510875","183221"
"2023-02-24","중구","23731349","4369765","828285","251983"
"2023-02-25","중구","23719043","3653991","1043233","68475"
"2023-02-26","중구","19449017","2338013","1220630","49626"
"2023-02-27","중구","19000760","3354647","571828","238410"
"2023-02-28","중구","21282179","4336513","696468","413994"
"2023-03-01","중구","19829202","2806070","700663","65614"
"2023-03-02","중구","17937790","3319004","440683","269077"
"2023-03-03","중구","20831014","3846895","456146","198674"
"2023-03-04","중구","23058541","3369999","1264002","51464"
"2023-03-05","중구","19204098","2158792","1012102","67842"
"2023-03-06","중구","15305652","3118632","385774","217228"
"2023-03-07","중구","17908708","3429667","306690","323865"
"2023-03-08","중구","18404480","3553987","383773","221059"
"2023-03-09","중구","18984423","3614461","431311","225751"
"2023-03-10","중구","20944140","4114025","618739","198324"
"2023-03-11","중구","23442032","3582786","1297549","73165"
"2023-03-12","중구","19707949","1960384","916516","37515"
"2023-03-13","중구","17803555","3079650","439327","215459"
"2023-03-14","중구","19054516","3527721","358429","195704"
"2023-03-15","중구","18507978","3614630","409649","199243"
"2023-03-16","중구","19772798","3836809","361134","165157"
"2023-03-17","중구","22014022","4238924","606642","143279"
"2023-03-18","중구","24298172","3670345","997031","64371"
"2023-03-19","중구","20074882","2316314","794206","54320"
"2023-03-20","중구","19136418","3144987","398382","171468"
"2023-03-21","중구","18429992","3590412","587311","221819"
"2023-03-22","중구","19369999","3610800","623451","297446"
"2023-03-23","중구","19012199","3851282","448149","317330"
"2023-03-24","중구","21820401","4197864","809276","194438"
"2023-03-25","중구","24758300","3972684","1258378","54406"
"2023-03-26","중구","18567877","2484939","903172","54002"
"2023-03-27","중구","18277448","3257281","587493","189884"
"2023-03-28","중구","18786415","3606507","449464","269583"
"2023-03-29","중구","18955997","3798717","434685","121981"
"2023-03-30","중구","20554998","3934092","435201","244233"
"2023-03-31","중구","22544860","4402194","660140","351778"
"2023-04-01","중구","24363892","3640952","1084174","58240"
"2023-04-02","중구","18499478","2290739","575281","43860"
"2023-04-03","중구","19116843","3248969","296116","423256"
"2023-04-04","중구","18431746","3356778","391375","430806"
"2023-04-05","중구","17276320","3198541","470865","186261"
"2023-04-06","중구","18412636","3409357","477805","192611"
"2023-04-07","중구","21730544","4049363","415841","394591"
"2023-04-08","중구","23553203","3548802","973451","70810"
"2023-04-09","중구","18787842","2361474","679250","59683"
"2023-04-10","중구","18148042","3163996","397461","300426"
"2023-04-11","중구","18015308","3207499","326448","248087"
"2023-04-12","중구","18932021","3591529","529970","212009"
"2023-04-13","중구","19343910","3704099","480854","245808"
